states,actions
"[0.0859029241215959, 0.006135923151542766, -0.04390721443289891, -0.041394368999192466]",[-0.11259608863034243]
"[0.08897088569736719, 0.006135923151542766, 0.11827230724224513, -0.03311549519935397]",[0.5542848498562549]
"[0.08897088569736719, 0.006135923151542766, 0.09461784579379628, -0.0264923961595116]",[0.27893257220061346]
"[0.08897088569736719, 0.006135923151542766, 0.07569427663503614, -0.021193916927614964]",[-0.456153218744795]
"[0.08897088569736719, 0.006135923151542766, 0.06055542130802927, -0.016955133542097656]",[-0.7305804276500335]
"[0.08897088569736719, 0.006135923151542766, 0.0484443370464227, -0.013564106833683809]",[-0.3666144857350835]
"[0.08897088569736719, 0.003067961575771161, 0.03875546963713816, -0.16424936425553938]",[0.03150922965058304]
"[0.08897088569736719, 0.003067961575771161, 0.031004375709710708, -0.13139949140443719]",[-0.242288126364444]
"[0.08897088569736719, 0.003067961575771161, 0.024803500567768033, -0.1051195931235327]",[-0.9456179299196137]
"[0.08897088569736719, 0.003067961575771161, 0.019842800454214604, -0.08409567449882616]",[-1.2581343933562101]
"[0.08897088569736719, 0.003067961575771161, 0.01587424036337115, -0.06727653959904956]",[-0.6927150251948746]
"[0.08897088569736719, 0.003067961575771161, 0.012699392290697276, -0.053821231679251014]",[-0.04478926379991888]
"[0.08897088569736719, 0.006135923151542766, 0.010159513832557643, 0.11034109344518583]",[0.0731393629248579]
"[0.08897088569736719, 0.006135923151542766, 0.008127611066045759, 0.08827287475614298]",[0.2344022830016125]
"[0.09203884727313846, 0.006135923151542766, 0.1599001676414007, 0.07061829980492007]",[0.7120751618742642]
"[0.09203884727313846, 0.006135923151542766, 0.1279201341131202, 0.056494639843947425]",[0.8482055686655094]
"[0.09203884727313846, 0.006135923151542766, 0.10233610729049669, 0.04519571187518068]",[0.04767637780986983]
"[0.09203884727313846, 0.006135923151542766, 0.08186888583239771, 0.036156569500121805]",[-0.6780602876271624]
"[0.09203884727313846, 0.003067961575771161, 0.06549510866591746, -0.12447282318848352]",[-0.5238399367477214]
"[0.09203884727313846, 0.003067961575771161, 0.052396086932734676, -0.09957825855076408]",[-0.39476255973126856]
"[0.08897088569736719, 0.003067961575771161, -0.1114812092423767, -0.07966260684062831]",[-0.8240087060714847]
"[0.08897088569736719, 0.003067961575771161, -0.08918496739390136, -0.06373008547251402]",[-1.0393257820344493]
"[0.08897088569736719, 0.003067961575771161, -0.07134797391512127, -0.05098406837802827]",[-0.28858675787312255]
"[0.09203884727313846, 0.003067961575771161, 0.09631969965646725, -0.04078725470239419]",[0.4445352083104932]
"[0.09203884727313846, 0.003067961575771161, 0.07705575972517398, -0.03262980376194946]",[0.18847518576050928]
"[0.09203884727313846, 0.003067961575771161, 0.06164460778013936, -0.026103843009565253]",[-0.5620875675633565]
"[0.09203884727313846, 0.003067961575771161, 0.04931568622411131, -0.02088307440763515]",[-0.8498567428962028]
"[0.09203884727313846, 0.003067961575771161, 0.039452548979288515, -0.016706459526119488]",[-0.4859782417514412]
"[0.09203884727313846, 0.003067961575771161, 0.03156203918343081, -0.013365167620889906]",[-0.08314884228982768]
"[0.09203884727313846, 0.003067961575771161, 0.025249631346744295, -0.010692134096728978]",[-0.02029923673540423]
"[0.09203884727313846, 0.003067961575771161, 0.020199705077395436, -0.008553707277371814]",[-0.13344276693235832]
"[0.09203884727313846, 0.003067961575771161, 0.016159764061915993, -0.006842965821903135]",[-0.20258476535243178]
"[0.09203884727313846, 0.003067961575771161, 0.012927811249532795, -0.005474372657516824]",[-0.19123559401918358]
"[0.09203884727313846, 0.003067961575771161, 0.010342248999626769, -0.004379498126041881]",[-0.16189086102558148]
"[0.09203884727313846, 0.003067961575771161, 0.00827379919970106, -0.0035035985008278203]",[-0.1536313288703502]
"[0.09203884727313846, 0.003067961575771161, 0.006619039359760492, -0.0028028788006508876]",[-0.1606018935358303]
"[0.09203884727313846, 0.003067961575771161, 0.005295231487808749, -0.0022423030405320787]",[-0.16645732225970902]
"[0.09203884727313846, 0.003067961575771161, 0.004236185190246822, -0.0017938424324484004]",[-0.16643223027623907]
"[0.09203884727313846, 0.003067961575771161, 0.0033889481521978126, -0.001435073945970089]",[-0.16434042569372972]
"[0.09203884727313846, 0.003067961575771161, 0.0027111585217589607, -0.0011480591567760712]",[-0.16347317924801272]
"[0.09203884727313846, 0.0, 0.002168926817406991, -0.1543165261139734]",[-0.1638534529265151]
"[0.08897088569736719, 0.0, -0.15166293733463831, -0.12345322089117872]",[-0.4989658772844911]
"[0.08897088569736719, 0.0, -0.12133034986771118, -0.09876257671294297]",[-0.9674012313869924]
"[0.08897088569736719, 0.0, -0.09706427989416877, -0.07901006137032596]",[-0.9187634378336167]
"[0.08897088569736719, 0.0, -0.0776514239153352, -0.06320804909626077]",[-0.24360902271218515]
"[0.08897088569736719, 0.0, -0.06212113913226869, -0.05056643927699156]",[0.10072562097182479]
"[0.08897088569736719, 0.0, -0.04969691130581477, -0.040453151421615985]",[-0.09620496355015856]
"[0.08897088569736719, 0.0, -0.03975752904465235, -0.032362521137287104]",[-0.31710784285448756]
"[0.08897088569736719, -0.003067961575771161, -0.031806023235722236, -0.17928809569838222]",[-0.3421740779252911]
"[0.08897088569736719, -0.003067961575771161, -0.02544481858857761, -0.1434304765587342]",[-0.6092008832716695]
"[0.08897088569736719, -0.003067961575771161, -0.020355854870862444, -0.11474438124696462]",[-1.163052908712354]
"[0.08897088569736719, -0.003067961575771161, -0.016284683896690133, -0.09179550499757738]",[-1.4159648963696096]
"[0.08897088569736719, -0.003067961575771161, -0.013027747117352106, -0.07343640399807327]",[-0.8788060369120794]
"[0.08897088569736719, -0.003067961575771161, -0.010422197693881863, -0.058749123198452935]",[-0.2639185964955046]
"[0.09203884727313846, 0.0, 0.1450603206334593, 0.10639878022979588]",[-0.1497855436814421]
"[0.09203884727313846, 0.0, 0.11604825650676709, 0.08511902418385375]",[-0.1010150586953929]
"[0.09203884727313846, 0.0, 0.0928386052054142, 0.06809521934707163]",[0.08932715234463662]
"[0.09203884727313846, 0.0, 0.07427088416433136, 0.05447617547764594]",[0.22568896927925297]
"[0.09510680884890975, 0.0, 0.21281478612002935, 0.0435809403820997]",[-0.009882513788111003]
"[0.09510680884890975, 0.003067961575771161, 0.1702518288960233, 0.18826283109424935]",[-0.43097108745561824]
"[0.09510680884890975, 0.003067961575771161, 0.13620146311681847, 0.15061026487538243]",[-0.45449423148841506]
"[0.09510680884890975, 0.003067961575771161, 0.10896117049345477, 0.12048821190029457]",[0.09033518398521667]
"[0.09510680884890975, 0.003067961575771161, 0.08716893639476364, 0.09639056952025271]",[0.6633002323977889]
"[0.09510680884890975, 0.003067961575771161, 0.0697351491158118, 0.07711245561620217]",[0.4119987106665616]
"[0.09510680884890975, 0.003067961575771161, 0.05578811929264926, 0.06168996449295605]",[-0.1733824740282841]
"[0.09510680884890975, 0.003067961575771161, 0.04463049543411923, 0.04935197159434779]",[-0.3730361402790193]
"[0.09510680884890975, 0.003067961575771161, 0.035704396347295386, 0.03948157727549528]",[-0.2555257063139208]
"[0.09510680884890975, 0.0, 0.028563517077836664, -0.12181281696814494]",[-0.13643793408638327]
"[0.09510680884890975, 0.0, 0.022850813662269154, -0.09745025357452164]",[-0.4631448592241738]
"[0.09510680884890975, 0.0, 0.01828065092981479, -0.07796020285962868]",[-1.0931972272997799]
"[0.09510680884890975, 0.0, 0.01462452074385201, -0.06236816228769726]",[-1.356807366897657]
"[0.09510680884890975, 0.0, 0.011699616595081785, -0.049894529830140755]",[-0.7970434224694302]
"[0.09510680884890975, 0.0, 0.009359693276064895, -0.03991562386411829]",[-0.16888493771768998]
"[0.09510680884890975, 0.0, 0.007487754620852272, -0.03193249909128326]",[-0.05722810877186252]
"[0.09817477042468103, 0.0, 0.15938828248524572, -0.025545999273020925]",[-0.2262112124666265]
"[0.09817477042468103, 0.0, 0.1275106259881973, -0.02043679941840537]",[-0.45813254887520705]
"[0.09817477042468103, 0.0, 0.10200850079055801, -0.016349439534707244]",[-0.7365825206391036]
"[0.09817477042468103, 0.003067961575771161, 0.08160680063244641, 0.14031852716075832]",[-0.8127964738227694]
"[0.09817477042468103, 0.003067961575771161, 0.0652854405059573, 0.11225482172861234]",[-0.1899269562009159]
"[0.10124273200045232, 0.003067961575771161, 0.20562643119332957, 0.08980385738286145]",[0.6975996695207269]
"[0.10124273200045232, 0.003067961575771161, 0.16450114495466384, 0.07184308590629485]",[0.8646848930684872]
"[0.10124273200045232, 0.003067961575771161, 0.13160091596373036, 0.057474468725047245]",[-0.06485974960687613]
"[0.10124273200045232, 0.003067961575771161, 0.10528073277098393, 0.045979574980037796]",[-0.8550520696494461]
"[0.10124273200045232, 0.003067961575771161, 0.08422458621678697, 0.03678365998402455]",[-0.6818784173633435]
"[0.10124273200045232, 0.003067961575771161, 0.0673796689734294, 0.02942692798720259]",[-0.1872921952921438]
"[0.10124273200045232, 0.003067961575771161, 0.053903735178743695, 0.023541542389750703]",[-0.01932503252581979]
"[0.10124273200045232, 0.003067961575771161, 0.04312298814299442, 0.018833233911806246]",[-0.12122844421338591]
"[0.10124273200045232, 0.003067961575771161, 0.03449839051439607, 0.015066587129439313]",[-0.22305375940588698]
"[0.10124273200045232, 0.003067961575771161, 0.02759871241151668, 0.012053269703528713]",[-0.22939383143395806]
"[0.10124273200045232, 0.003067961575771161, 0.022078969929213876, 0.009642615762828655]",[-0.19584185922892264]
"[0.10124273200045232, 0.003067961575771161, 0.017663175943371634, 0.007714092610285661]",[-0.17953262476605084]
"[0.10124273200045232, 0.003067961575771161, 0.014130540754696774, 0.00617127408821716]",[-0.1846269895739294]
"[0.10124273200045232, 0.0, 0.011304432603757242, -0.1484610595179845]",[-0.19255780394567015]
"[0.10124273200045232, 0.0, 0.009043546083006504, -0.11876884761440465]",[-0.528713773947613]
"[0.10124273200045232, 0.0, 0.0072348368664050255, -0.09501507809150667]",[-1.1175480302206484]
"[0.10124273200045232, 0.0, 0.005787869493124376, -0.07601206247321102]",[-1.3605307159925384]
"[0.10124273200045232, 0.0, 0.004630295594499678, -0.06080964997855176]",[-0.8067769901354827]
"[0.10124273200045232, 0.0, 0.003704236475599032, -0.048647719982824356]",[-0.18846777418931257]
"[0.1043106935762236, 0.0, 0.1563614679690435, -0.03891817598628222]",[-0.07880004133839116]
"[0.1043106935762236, 0.0, 0.12508917437523426, -0.031134540789025777]",[-0.36776101995363364]
"[0.1043106935762236, 0.0, 0.10007133950018687, -0.024907632631197885]",[-0.7681447694310347]
"[0.1043106935762236, 0.003067961575771161, 0.08005707160014897, 0.1334719726835658]",[-0.8749979860653403]
"[0.1043106935762236, 0.003067961575771161, 0.06404565728011935, 0.10677757814687538]",[-0.22159577894678295]
"[0.10737865515199488, 0.003067961575771161, 0.20463460461265814, 0.08542206251749462]",[0.6896142622682715]
"[0.10737865515199488, 0.003067961575771161, 0.16370768369012634, 0.06833765001400138]",[0.8557673141528689]
"[0.10737865515199488, 0.003067961575771161, 0.13096614695210018, 0.05467012001119542]",[-0.08258586766507392]
"[0.10737865515199488, 0.003067961575771161, 0.1047729175616805, 0.04373609600895634]",[-0.8761363446874385]
"[0.10737865515199488, 0.003067961575771161, 0.08381833404934458, 0.03498887680717644]",[-0.7012383076590927]
"[0.10737865515199488, 0.003067961575771161, 0.06705466723947495, 0.02799110144576389]",[-0.20473617012402662]
"[0.10737865515199488, 0.003067961575771161, 0.053643733791579606, 0.022392881156605426]",[-0.0365794414187602]
"[0.11044661672776616, 0.003067961575771161, 0.19631306582182795, 0.01791430492528434]",[-0.13908445819765172]
"[0.11044661672776616, 0.003067961575771161, 0.15705045265746165, 0.014331443940221789]",[-0.36387476331249413]
"[0.11044661672776616, 0.003067961575771161, 0.12564036212596985, 0.011465155152166062]",[-0.6630672226942346]
"[0.11044661672776616, 0.003067961575771161, 0.10051228970077553, 0.00917212412173285]",[-0.7505198243790834]
"[0.11044661672776616, 0.006135923151542766, 0.08040983176061989, 0.16073577808600703]",[-0.4596322246048599]
"[0.11044661672776616, 0.006135923151542766, 0.06432786540849555, 0.1285886224688113]",[0.17662871690312434]
"[0.11351457830353745, 0.006135923151542766, 0.2048603711153607, 0.1028708979750661]",[0.8141380785445028]
"[0.11351457830353745, 0.006135923151542766, 0.16388829689228857, 0.08229671838006425]",[0.8519216791486526]
"[0.11351457830353745, 0.006135923151542766, 0.13111063751383067, 0.06583737470404571]",[-0.04605315611772087]
"[0.11351457830353745, 0.006135923151542766, 0.10488851001106436, 0.05266989976323089]",[-0.7775596350743388]
"[0.11351457830353745, 0.006135923151542766, 0.0839108080088522, 0.04213591981056197]",[-0.5911051970214534]
"[0.11351457830353745, 0.006135923151542766, 0.06712864640708105, 0.03370873584844958]",[-0.11182840200219815]
"[0.11351457830353745, 0.006135923151542766, 0.05370291712566466, 0.026966988678765347]",[0.04500372629966638]
"[0.11351457830353745, 0.006135923151542766, 0.042962333700531374, 0.021573590943006593]",[-0.05612228893542269]
"[0.11351457830353745, 0.006135923151542766, 0.0343698669604251, 0.01725887275441096]",[-0.1536641245031904]
"[0.11351457830353745, 0.003067961575771161, 0.027495893568340257, -0.13959098058506925]",[-0.15848636592862578]
"[0.11351457830353745, 0.003067961575771161, 0.021996714854672916, -0.11167278446808382]",[-0.4604660758257896]
"[0.11351457830353745, 0.003067961575771161, 0.017597371883738333, -0.08933822757444432]",[-1.0360881027131839]
"[0.11351457830353745, 0.003067961575771161, 0.014077897506990844, -0.07147058205956114]",[-1.2856842540791824]
"[0.11351457830353745, 0.003067961575771161, 0.011262318005591965, -0.05717646564767165]",[-0.7393968068140451]
"[0.11351457830353745, 0.003067961575771161, 0.009009854404474105, -0.045741172518120266]",[-0.12186414330373367]
"[0.11351457830353745, 0.003067961575771161, 0.0072078835235789285, -0.03659293801450758]",[-0.00986780821302996]
"[0.11351457830353745, 0.006135923151542766, 0.005766306818863143, 0.12412372837695784]",[-0.17493179096909756]
"[0.11351457830353745, 0.006135923151542766, 0.004613045455090337, 0.09929898270158333]",[0.05195825223402037]
"[0.11351457830353745, 0.006135923151542766, 0.0036904363640726245, 0.07943918616126666]",[0.6567050379999567]
"[0.11351457830353745, 0.006135923151542766, 0.0029523490912577444, 0.06355134892899628]",[0.9452209044283739]
"[0.11351457830353745, 0.006135923151542766, 0.002361879273006018, 0.05084107914319702]",[0.4048877070960353]
"[0.11351457830353745, 0.006135923151542766, 0.001889503418404992, 0.040672863314568986]",[-0.22398411037190252]
"[0.11351457830353745, 0.006135923151542766, 0.0015116027347241712, 0.03253829065164382]",[-0.3428462177472171]
"[0.11351457830353745, 0.003067961575771161, 0.0012092821877791593, -0.1273674462672716]",[-0.17662752088889663]
"[0.11351457830353745, 0.003067961575771161, 0.0009674257502227945, -0.10189395701382864]",[-0.4005934855206983]
"[0.11351457830353745, 0.003067961575771161, 0.0007739406001778804, -0.08151516561105154]",[-1.0045259420968284]
"[0.11351457830353745, 0.003067961575771161, 0.0006191524801426596, -0.06521213248882418]",[-1.2937400759741937]
"[0.11351457830353745, 0.003067961575771161, 0.00049532198411395, -0.0521697059910764]",[-0.7539888028733212]
"[0.11351457830353745, 0.003067961575771161, 0.00039625758729133764, -0.0417357647928327]",[-0.12511253100468367]
"[0.11351457830353745, 0.003067961575771161, 0.0003170060698334254, -0.03338861183428321]",[-0.006041714792328484]
"[0.11351457830353745, 0.003067961575771161, 0.00025360485586745085, -0.026710889467409515]",[-0.17217457598662783]
"[0.11351457830353745, 0.003067961575771161, 0.00020288388469413832, -0.021368711573927612]",[-0.2828917279237673]
"[0.11351457830353745, 0.003067961575771161, 0.00016230710775566592, -0.017094969259119353]",[-0.27002610769994106]
"[0.11351457830353745, 0.003067961575771161, 0.000129845686204888, -0.013675975407323904]",[-0.2252533105508231]
"[0.11351457830353745, 0.003067961575771161, 0.0001038765489633775, -0.010940780325853439]",[-0.21106825929749692]
"[0.11351457830353745, 0.003067961575771161, 8.310123917087964e-05, -0.00875262426069412]",[-0.22104035997437055]
"[0.11351457830353745, 0.003067961575771161, 6.648099133688135e-05, -0.007002099408566664]",[-0.23025914675665576]
"[0.11351457830353745, 0.003067961575771161, 5.3184793069149805e-05, -0.005601679526847647]",[-0.23057592197814838]
"[0.11351457830353745, 0.003067961575771161, 4.254783445478694e-05, -0.004481343621478118]",[-0.2274318143139764]
